idx	status	source_file	line_no	variant	core_sha256_bits	red_K5	blue_K5	red_K4_count	blue_K4_count	phi0_exists	phi0_timeout	phi0_nodes	phi0_elapsed_s	phi1_exists	phi1_timeout	phi1_nodes	phi1_elapsed_s	phi2_exists	phi2_timeout	phi2_nodes	phi2_elapsed_s	phi2_red_phi	phi2_blue_phi	phi2_degree	status_detail
146	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	73	complement	36357d4f0dba2fd3bad8446fc7daa9db61f8ed0c8170fafbb76c479fa54d4bfb	0	0	1138	1170	False	False	137	0.632	False	False	711	2.935	False	False	1909	7.577				phi 0,1,2 excluded
147	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	74	source	d2d2916d103c7abdbddb0b287abc11e78c3193a2803b3799eed44a5e6780e742	0	0	1187	1134	False	False	77	0.363	False	False	419	1.746	False	False	1203	4.877				phi 0,1,2 excluded
148	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	74	complement	0536f96c88bb465478720a2fd55832f96b730d3e4af5f9167c35ce1f0cf15955	0	0	1134	1187	False	False	77	0.36	False	False	419	1.742	False	False	1203	4.846				phi 0,1,2 excluded
149	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	75	source	241b0263f566fcd9c8b01e95a28b847421ce20318a2fe254a40ff1fae0623e31	0	0	1200	1125	False	False	71	0.332	False	False	403	1.7	False	False	1305	5.159				phi 0,1,2 excluded
150	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	75	complement	1938696d73e9c07edc06d850b54c7b68b20c5aa19342ec9a7c9ed4607f03a449	0	0	1125	1200	False	False	71	0.338	False	False	403	1.699	False	False	1305	5.166				phi 0,1,2 excluded
151	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	76	source	f697f810ba402fd2695a6c68f890405d04bf1ce303a0bac449da76cf4ab037de	0	0	1187	1135	False	False	75	0.348	False	False	381	1.626	False	False	1271	5.088				phi 0,1,2 excluded
152	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	76	complement	18c8a67610e8ed81dd7185365e79534d598c16d0a0b968c47837dca6e717cde1	0	0	1135	1187	False	False	75	0.354	False	False	381	1.625	False	False	1271	5.096				phi 0,1,2 excluded
153	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	77	source	4f636033e5817f8ba1e9c236fa1ffb8a21b3dc93ec451baeb7d7986dc845a602	0	0	1174	1144	False	False	87	0.401	False	False	421	1.794	False	False	1383	5.525				phi 0,1,2 excluded
154	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	77	complement	a7b745dd7008f17831d103d5708336b8283e8a301813b66c9311d7ee58cdac4f	0	0	1144	1174	False	False	87	0.401	False	False	421	1.791	False	False	1383	5.553				phi 0,1,2 excluded
155	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	78	source	7f5fb17ebbf912cbc2feebdcb710389ee805485af2324e6f4b8901cf639e9fc4	0	0	1131	1170	False	False	67	0.31	False	False	357	1.548	False	False	1157	4.731				phi 0,1,2 excluded
156	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	78	complement	f947ab3283756a5bebe4bf436e7df359191064e309ece3ef242b69524aa5ee52	0	0	1170	1131	False	False	67	0.312	False	False	357	1.537	False	False	1157	4.71				phi 0,1,2 excluded
157	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	79	source	b1b0db177ca768048fb317abc0a0623c0460d7ac806f1f28ff11403576923714	0	0	1144	1156	False	False	67	0.299	False	False	359	1.495	False	False	1161	4.644				phi 0,1,2 excluded
158	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	79	complement	54936d53bb69a9df34eabc4e4a6fb6f823b6692b03e5db4eade157b918b81666	0	0	1156	1144	False	False	67	0.304	False	False	359	1.505	False	False	1161	4.629				phi 0,1,2 excluded
159	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	80	source	916d63255503734097c17e2d83f5ae6784583f6fba9376ee13a03c926d8a0503	0	0	1157	1143	False	False	87	0.384	False	False	461	1.856	False	False	1337	5.232				phi 0,1,2 excluded
160	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	80	complement	809164f8c473924d68d257737d214daf14075c2d4fe3a8fe39dc9f583972b845	0	0	1143	1157	False	False	87	0.384	False	False	461	1.875	False	False	1337	5.267				phi 0,1,2 excluded
161	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	81	source	88fab32e2374a4bfeec8c7a9630c9e82b0e13539262161b42114b87c03d98d47	0	0	1170	1136	False	False	81	0.368	False	False	407	1.676	False	False	1245	4.961				phi 0,1,2 excluded
162	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	81	complement	d817b707e2aab0ae82b7303af9d41f04b3b05f871f434ef8fbe448025f1c0e2e	0	0	1136	1170	False	False	81	0.369	False	False	407	1.695	False	False	1245	4.985				phi 0,1,2 excluded
163	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	82	source	ad782e39dbff80fa2fdc4ffba3a398b92804aa74cb27407cca916779d563cbc2	0	0	1158	1159	False	False	95	0.44	False	False	499	2.078	False	False	1429	5.724				phi 0,1,2 excluded
164	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	82	complement	f2696057b86cf7eee5237274625fac003d56ac635621c17587a4ebcf5b7ad3f8	0	0	1159	1158	False	False	95	0.44	False	False	499	2.08	False	False	1429	5.74				phi 0,1,2 excluded
165	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	83	source	fd86eb1084798aecc25a53389de111dc95292a364da6e65754673127eb963a98	0	0	1171	1150	False	False	85	0.399	False	False	453	1.936	False	False	1281	5.277				phi 0,1,2 excluded
166	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	83	complement	6dfd6a022c97958632f0a991cdb6aa176d0b7b3a38399a350691059b82394d0f	0	0	1150	1171	False	False	85	0.398	False	False	453	1.918	False	False	1281	5.205				phi 0,1,2 excluded
167	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	84	source	f9667863c3342e76f63072f696f1edf2a227252cb859c75288cf096fd95b715c	0	0	1171	1149	False	False	63	0.291	False	False	349	1.471	False	False	989	4.067				phi 0,1,2 excluded
168	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	84	complement	bc2a17b923263280ada520e68f29121fa3af71f94218696f955c476a22d06c7d	0	0	1149	1171	False	False	63	0.294	False	False	349	1.474	False	False	989	4.077				phi 0,1,2 excluded
169	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	85	source	8c915689771d533387383f46fd383f264ade83a4fc9fc1c5bbf9cb60ca171fa6	0	0	1184	1140	False	False	73	0.342	False	False	385	1.638	False	False	1231	4.961				phi 0,1,2 excluded
170	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	85	complement	910884086fc5a76cc7f7ac3ec72b629bc44ee0283fbc6aea4dba7610b890ad86	0	0	1140	1184	False	False	73	0.344	False	False	385	1.645	False	False	1231	4.968				phi 0,1,2 excluded
171	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	86	source	d77eb45e8b3e811ecfa98272f61080feae03b399f19c118ba2f3e6094a4aabb4	0	0	1157	1146	False	False	99	0.444	False	False	523	2.134	False	False	1499	5.922				phi 0,1,2 excluded
172	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	86	complement	845fc848ccdb9879f4f36db300a433a5ca8b59d3ac2d08cdd3e08b53734b2735	0	0	1146	1157	False	False	99	0.452	False	False	523	2.179	False	False	1499	6.05				phi 0,1,2 excluded
173	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	87	source	e6bf5b55aa54758315f26c1a1453672076c9cdcd8691c98b07c70b8417e699a8	0	0	1144	1156	False	False	73	0.333	False	False	385	1.593	False	False	1199	4.759				phi 0,1,2 excluded
174	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	87	complement	c10b5a592abfdafb2d825b18b5b7bf2e0758c01eb4b03d4688ddbe137acaa51d	0	0	1156	1144	False	False	73	0.337	False	False	385	1.623	False	False	1199	4.849				phi 0,1,2 excluded
175	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	88	source	1d9e9c80aa12fe9c4e9b3f1b1a42a85585ef44d8f24b57063a2745b588e6f579	0	0	1173	1124	False	False	75	0.341	False	False	453	1.848	False	False	1373	5.402				phi 0,1,2 excluded
176	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	88	complement	fe535c6d54c3c84a39bb04450dda7cc5d52d480025803f4233935422f59ef56e	0	0	1124	1173	False	False	75	0.342	False	False	453	1.855	False	False	1373	5.421				phi 0,1,2 excluded
177	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	89	source	5cb66a2909d85c129881bdd3f890f70893efc513ca2c29b1fd472eac8dcb3ac7	0	0	1190	1116	False	False	115	0.52	False	False	613	2.486	False	False	1663	6.486				phi 0,1,2 excluded
178	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	89	complement	68549dfa52dbba2c118877984c2fdf3b565669cdce3aec52b4f537e71e39f6aa	0	0	1116	1190	False	False	115	0.521	False	False	613	2.503	False	False	1663	6.548				phi 0,1,2 excluded
179	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	90	source	6a469fffd82c8fd8b3629105f1124c8389925aae0ef692a516d9149552cab98d	0	0	1171	1130	False	False	85	0.39	False	False	455	1.88	False	False	1405	5.562				phi 0,1,2 excluded
180	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	90	complement	0925b9395794928a77274263956716a4414b403d0680e0bf53fd5c5a8d973a3a	0	0	1130	1171	False	False	85	0.391	False	False	455	1.9	False	False	1405	5.589				phi 0,1,2 excluded
181	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	91	source	fa8cf89f085724ea420530a7a14f3e089160d70e1222405e65dcd8e2ea329a84	0	0	1203	1109	False	False	115	0.523	False	False	611	2.499	False	False	1669	6.563				phi 0,1,2 excluded
182	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	91	complement	504de1717f2cb55aae0c8fac45a8d4d3ba3bbcd97a201f74b493e1973522e362	0	0	1109	1203	False	False	115	0.524	False	False	611	2.538	False	False	1669	6.619				phi 0,1,2 excluded
183	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	92	source	78048a987091c3a77b8f9d50f6bab8230f78a948e6f9b308f4225838bb44b0f9	0	0	1203	1106	False	False	141	0.629	False	False	743	2.981	False	False	1819	7.111				phi 0,1,2 excluded
184	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	92	complement	f26f53a2c2e8c74ed306c9033df6b0239756d8cb691cd959d6da74d5da588cac	0	0	1106	1203	False	False	141	0.642	False	False	743	3.018	False	False	1819	7.159				phi 0,1,2 excluded
185	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	93	source	042f3e38d430c8f4cc80d4017c2ff4952dfc8c6d749eef225ea7e759a83618a3	0	0	1145	1154	False	False	71	0.316	False	False	397	1.634	False	False	1295	5.083				phi 0,1,2 excluded
186	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	93	complement	a4e9de054ac4629c82d28bfd44a9d653aa855e10f1fbe3a225e2ef2b1c1de027	0	0	1154	1145	False	False	71	0.317	False	False	397	1.653	False	False	1295	5.112				phi 0,1,2 excluded
187	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	94	source	62eadf10a3bae85fc374569699c907ee7cfd21288429fd80d0d339703fddc792	0	0	1171	1127	False	False	83	0.369	False	False	495	1.995	False	False	1465	5.683				phi 0,1,2 excluded
188	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	94	complement	a62c84ea16f60fcfc4d0ff8ac9f06431cb06d12e72ef8901113b54fa89441a12	0	0	1127	1171	False	False	83	0.376	False	False	495	2.011	False	False	1465	5.721				phi 0,1,2 excluded
189	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	95	source	b2b4cfa4383fc449e9656370585bc0c5532838efd3faa563d715735793537286	0	0	1184	1120	False	False	89	0.409	False	False	467	1.934	False	False	1413	5.602				phi 0,1,2 excluded
190	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	95	complement	8e9eed3ec245405e15667eefd1d19b1b073d69313d82d0b1e69d68e032a6dcb0	0	0	1120	1184	False	False	89	0.415	False	False	467	1.951	False	False	1413	5.673				phi 0,1,2 excluded
191	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	96	source	1d7f0cc7cc0cd7e01d9422bdef258b113a46d56725ec5b1cb4bd197ab3b10cb6	0	0	1158	1140	False	False	77	0.357	False	False	415	1.729	False	False	1291	5.156				phi 0,1,2 excluded
192	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	96	complement	41759c18789d62e9ae5db672cc5c2627d37af9b0045af35e76c18e03264b86bf	0	0	1140	1158	False	False	77	0.356	False	False	415	1.735	False	False	1291	5.138				phi 0,1,2 excluded
193	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	97	source	d85f8f234cff831ec286b649fa53fa236a781c039a2cef6a3dbafbcdc928699c	0	0	1192	1118	False	False	67	0.312	False	False	343	1.464	False	False	1125	4.562				phi 0,1,2 excluded
194	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	97	complement	df9041d7d53e8db4759c7c103730ac506910a6d59912c8ef14db2ee4cf8ba277	0	0	1118	1192	False	False	67	0.309	False	False	343	1.464	False	False	1125	4.565				phi 0,1,2 excluded
195	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	98	source	1b7f972561a2ed022a897e556c2cd61be64f7359f929f5b207e6ca1bf832c4ae	0	0	1209	1110	False	False	131	0.586	False	False	671	2.748	False	False	1779	7.008				phi 0,1,2 excluded
196	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	98	complement	471d56a1fd07809cc9ac852598765f0f80f820ed75b296d35a17548a8e06cb71	0	0	1110	1209	False	False	131	0.596	False	False	671	2.768	False	False	1779	7.073				phi 0,1,2 excluded
197	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	99	source	1f5c4349d09fe67f735c2320a16402dd9f8e44eb219a2a7176e3ae5436b039f6	0	0	1180	1133	False	False	73	0.336	False	False	403	1.701	False	False	1135	4.634				phi 0,1,2 excluded
198	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	99	complement	bfb003c74e0ea48bbbdb2c526d99ec5d1ffedd0e7da75cfdb3e9a5173dbe33ae	0	0	1133	1180	False	False	73	0.34	False	False	403	1.719	False	False	1135	4.654				phi 0,1,2 excluded
199	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	100	source	b4c870a9397b1486d86e7fa043fa9cbb91bb85adf2d7f407fc885e024e241112	0	0	1167	1143	False	False	111	0.503	False	False	555	2.31	False	False	1503	6.002				phi 0,1,2 excluded
200	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	100	complement	f684c1fe77ea6103cf7adba216ac94294c6120912d569927b3988261f8e69dde	0	0	1143	1167	False	False	111	0.506	False	False	555	2.303	False	False	1503	6.019				phi 0,1,2 excluded
201	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	101	source	948df35fb44be74e10f9a6267df5a4b047337406e8df4510f6903ef29c422b8d	0	0	1200	1114	False	False	73	0.334	False	False	405	1.699	False	False	1137	4.621				phi 0,1,2 excluded
202	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	101	complement	a9458dc2f60fc5a3132b3fac1b15d948b490392db8b1195e2b7d6e1ca09c77ae	0	0	1114	1200	False	False	73	0.34	False	False	405	1.696	False	False	1137	4.618				phi 0,1,2 excluded
203	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	102	source	5d02da141ca0de2f897f81f6638b0cb8ee21b6e75b470aa4b8ce3a586fa435b0	0	0	1174	1131	False	False	111	0.501	False	False	555	2.286	False	False	1497	5.953				phi 0,1,2 excluded
204	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	102	complement	6e906bed89bd5cc67e3e45faa2960cc2a2420151ba4869df3a19fa0915863d64	0	0	1131	1174	False	False	111	0.506	False	False	555	2.267	False	False	1497	5.933				phi 0,1,2 excluded
205	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	103	source	d2c61d615807357b0f293461d5d634f9f77b3a3fd3548cf2d9516494fe1a83b0	0	0	1174	1131	False	False	137	0.612	False	False	723	2.896	False	False	1829	7.168				phi 0,1,2 excluded
206	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	103	complement	1f7ba1cd30a3239570ab5c61bb1656e2ac9c9282e8920b2b77a3a4c34f8dfbfd	0	0	1131	1174	False	False	137	0.621	False	False	723	2.944	False	False	1829	7.282				phi 0,1,2 excluded
207	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	104	source	45e040f60ffedad2648a5ef50ef3c11ad0e9d3e0fe0da6315ff8e50e0b412974	0	0	1187	1121	False	False	73	0.338	False	False	407	1.692	False	False	1141	4.602				phi 0,1,2 excluded
